Timestamp                       (process)[PID]    
2022-11-11 00:07:19.308801+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308804+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308806+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308808+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308810+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308812+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308822+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308825+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308827+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308829+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308831+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308832+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308843+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308845+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308847+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308850+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308851+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308853+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308865+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308868+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308870+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308872+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308874+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308875+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308886+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308889+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308891+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308893+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308895+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308897+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308907+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308910+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308912+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308914+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308916+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308918+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308929+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308933+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308935+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308937+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308939+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308940+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308952+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308954+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308956+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308959+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308961+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308962+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308973+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308975+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308978+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.308980+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.308982+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.308983+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.308993+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.308995+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.308998+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309000+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309002+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309003+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309014+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309016+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309019+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309021+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309023+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309024+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309035+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309038+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309040+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309042+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309044+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309045+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309060+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309060+0800  localhost kernel[0]: (AppleGFXHDA) [0x30001]+ AppleGFXHDAEngine::startDMAEngine ( 1 )
2022-11-11 00:07:19.309063+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309065+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309068+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309069+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309072+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309079+0800  localhost kernel[0]: (AppleGFXHDA) [0x30001]Sending kApplePrivateMessageBusy from requestBandwidth
2022-11-11 00:07:19.309084+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309086+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309089+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309091+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309093+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309094+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309104+0800  localhost kernel[0]: (IOAudioFamily) +-IOAudioEngine[<private>]::beginConfigurationChange()
2022-11-11 00:07:19.309105+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309107+0800  localhost kernel[0]: (IOAudioFamily) +- IOAudioEngine[<private>]::completeConfigurationChange()
2022-11-11 00:07:19.309108+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309110+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309113+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309115+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309117+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309129+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309131+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309133+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309136+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309137+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309139+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309150+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309152+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309155+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309157+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309159+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309160+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309172+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309174+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309177+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309179+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309181+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309182+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309193+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
2022-11-11 00:07:19.309196+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 3840 x 2160, ext_blanking=0, 533250000 Hz
2022-11-11 00:07:19.309198+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x1, pBPC=0x4, pColometry=0x1, dRange=0x1 dscBPP=0
2022-11-11 00:07:19.309200+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 3840 x 2160, 533250000 Hz
2022-11-11 00:07:19.309202+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2022-11-11 00:07:19.309203+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2022-11-11 00:07:19.309214+0800  localhost kernel[0]: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 919189088.00000000 Event:ValidateModeTiming [a]
